ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_For,TotalKids,TotalSpend,AvgSpendPerPurchase,cluster
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,644,0,1152,67.76470588235294,0
1715,1978,Graduation,Together,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,503,1,48,8.0,1
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,455,1,1185,45.57692307692308,0
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,92,2,21,5.25,1
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,557,1,965,64.33333333333333,0
4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,423,0,869,41.38095238095238,0
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,37,1,16,3.2,1
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,501,0,1947,121.6875,0
4692,1976,Graduation,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,697,1,71,8.875,1
7212,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,21,1,65,10.833333333333334,1
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,218,0,1380,57.5,0
437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,49,155,0,1027,44.65217391304348,0
11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,261,3,411,27.4,1
11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,34,440,0,836,32.15384615384615,0
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,76,275,2,11,2.75,1
610,1953,PhD,Together,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,72,691,2,480,30.0,1
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,47,382,2,606,35.64705882352941,1
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,77,256,3,284,23.666666666666668,1
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,52,263,2,1472,122.66666666666667,0
7875,1949,Graduation,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,76,61,0,1677,64.5,0
7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,52,457,1,1335,74.16666666666667,0
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,73,26,1,334,25.692307692307693,1
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,36,468,1,18,4.5,1
5564,1969,Graduation,Together,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,56,689,1,1338,70.42105263157895,0
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,72,463,1,1099,40.7037037037037,0
7458,1956,Master,Together,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,69,480,2,97,13.857142857142858,1
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,75,179,3,63,9.0,1
7761,1978,2n Cycle,Together,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,47,332,1,109,13.625,1
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,61,155,0,902,42.95238095238095,0
3560,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,73,413,0,1574,78.7,0
7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,50,202,1,38,5.428571428571429,1
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,30,112,0,960,40.0,0
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,55,287,1,28,7.0,1
4073,1954,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,71,151,0,1215,43.392857142857146,1
6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,53,180,0,1497,68.04545454545455,0
7938,1958,PhD,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,67,269,1,449,28.0625,0
7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,186,1,1064,44.333333333333336,0
3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,56,486,0,1757,70.28,0
7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,46,58,0,1440,68.57142857142857,0
3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,47,505,0,1006,41.916666666666664,0
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,53,687,1,1226,64.52631578947368,0
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,61,283,1,1171,73.1875,0
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,46,471,1,92,13.142857142857142,1
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,66,84,1,99,12.375,1
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,44,269,1,66,9.428571428571429,1
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,58,66,2,564,31.333333333333332,1
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,37,244,0,1427,67.95238095238095,0
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,47,415,1,86,14.333333333333334,1
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,73,38,0,833,43.8421052631579,0
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,70,428,1,242,24.2,1
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,48,656,0,1869,109.94117647058823,0
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38,662,0,1364,47.03448275862069,0
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60,301,1,183,22.875,1
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,69,399,1,450,30.0,0
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,46,361,1,758,37.9,0
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,74,199,0,1507,75.35,0
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,60,431,2,654,36.333333333333336,1
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,53,442,2,81,11.571428571428571,1
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,68,568,1,137,68.5,1
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,72,480,2,16,4.0,1
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,60,303,1,93,13.285714285714286,1
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,67,154,0,1158,64.33333333333333,0
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,70,193,2,43,8.6,1
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,54,290,1,1525,72.61904761904762,0
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,51,85,0,1230,64.73684210526316,0
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,49,76,2,29,5.8,1
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,49,1,25,5.0,1
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,53,102,1,24,6.0,1
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,53,376,1,38,7.6,1
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,608,1,57,9.5,1
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,65,134,2,47,5.875,1
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,57,543,1,813,42.78947368421053,1
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,47,31,1,629,37.0,1
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,49,659,1,377,26.928571428571427,1
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,80,530,0,1612,115.14285714285714,0
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,68,599,0,729,42.88235294117647,0
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,75,345,0,50,8.333333333333334,1
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,47,243,2,270,22.5,1
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,64,450,1,177,22.125,1
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,63,525,0,315,24.23076923076923,0
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,71,1,1,767,36.523809523809526,0
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,60,614,1,1071,44.625,0
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,52,484,0,1580,65.83333333333333,0
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,57,197,1,60,7.5,1
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,55,198,1,573,31.833333333333332,0
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,69,460,2,41,8.2,1
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,74,526,2,170,21.25,1
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,81,236,0,1167,41.67857142857143,0
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,67,449,0,1526,66.34782608695652,0
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,49,237,2,458,28.625,0
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,54,98,1,63,10.5,1
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,68,251,1,405,28.928571428571427,0
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53,464,2,1027,73.35714285714286,0
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,53,449,1,1478,70.38095238095238,0
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,44,256,0,72,14.4,1
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,53,435,1,48,8.0,1
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,50,29,0,726,45.375,0
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,70,510,1,860,39.09090909090909,0
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,39,218,0,1497,65.08695652173913,0
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,55,48,1,495,29.11764705882353,0
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,49,109,2,20,5.0,1
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,71,582,0,570,33.529411764705884,1
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,53,92,1,769,36.61904761904762,0
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,47,301,1,55,9.166666666666666,1
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,45,420,0,1808,100.44444444444444,0
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,53,325,1,55,9.166666666666666,1
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,64,14,0,577,32.05555555555556,0
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,62,437,0,162,20.25,1
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,66,403,1,1957,97.85,0
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,66,439,1,1576,65.66666666666667,0
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,71,418,3,1616,107.73333333333333,0
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,63,533,3,36,7.2,1
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,67,414,1,1482,67.36363636363636,0
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,41,120,1,22,4.4,1
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,49,219,2,63,10.5,1
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,33,657,0,680,37.77777777777778,0
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,58,420,2,542,30.11111111111111,0
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,45,270,1,50,8.333333333333334,1
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,58,500,2,39,7.8,1
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,69,457,1,1043,43.458333333333336,0
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,53,430,1,385,29.615384615384617,1
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,45,644,0,1633,60.48148148148148,0
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,45,362,1,46,9.2,1
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,48,100,1,761,40.05263157894737,1
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,75,328,2,76,10.857142857142858,1
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,51,577,1,290,24.166666666666668,1
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,48,1,89,11.125,1
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,44,596,1,70,8.75,1
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,65,337,0,1066,62.705882352941174,0
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,55,167,0,2009,105.73684210526316,0
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,34,638,0,1345,74.72222222222223,0
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,69,552,1,764,36.38095238095238,0
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,62,249,1,195,19.5,1
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,45,415,2,53,6.625,1
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,51,381,1,368,30.666666666666668,0
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,71,169,1,544,30.22222222222222,0
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,68,600,0,1853,74.12,0
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,59,34,2,35,7.0,1
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,51,104,1,446,27.875,0
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,46,454,1,1180,47.2,0
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,52,117,1,41,8.2,1
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,40,495,2,727,36.35,1
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,59,633,2,40,8.0,1
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,36,420,0,1062,40.84615384615385,0
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,56,154,1,40,6.666666666666667,1
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,56,134,2,292,24.333333333333332,1
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,38,536,0,15,3.75,1
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,36,633,1,341,28.416666666666668,1
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,50,194,1,369,30.75,1
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,52,383,1,401,26.733333333333334,1
115,1966,Master,Single,43456.0,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,59,460,1,393,26.2,1
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,39,278,2,10,2.5,1
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47,419,1,486,34.714285714285715,0
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,46,620,1,69,11.5,1
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,42,274,0,1727,101.58823529411765,0
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,66,174,1,995,66.33333333333333,0
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,49,18,1,45,5.625,1
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,44,86,2,182,20.22222222222222,1
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,47,266,1,989,43.0,0
4789,1953,Graduation,Together,80812.0,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,72,285,0,1677,93.16666666666667,0
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,54,364,2,595,35.0,1
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,42,500,1,156,19.5,1
1446,1956,Master,Single,86424.0,0,0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,69,85,0,1226,43.785714285714285,0
